Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16913706,4985079,11007,679699,Never-married mother,679690,Foreign-born father,25286459,23488206,679690,679699,2017-06-28 18:26:00 UTC,2017-06-28 18:26:00 UTC,3.603,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_material_hardship,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913707,4985079,11007,679462,Household size,679697,Mother's non-standard work hours,25286460,23488207,679462,679697,2017-06-28 18:26:03 UTC,2017-06-28 18:26:03 UTC,2.921,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_material_hardship,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913708,4985079,11007,679464,Child's race,679460,Mother's education,25280161,23488208,679464,679460,2017-06-28 18:26:08 UTC,2017-06-28 18:26:08 UTC,4.059,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_material_hardship,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913709,4985079,11007,679699,Never-married mother,679698,Mother's prenatal smoking,25286419,23488209,679698,679699,2017-06-28 18:26:15 UTC,2017-06-28 18:26:15 UTC,7.717,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_material_hardship,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913710,4985079,11007,679692,Mother's age at childbirth,679697,Mother's non-standard work hours,25286360,23488210,679697,679692,2017-06-28 18:26:18 UTC,2017-06-28 18:26:18 UTC,2.567,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_material_hardship,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913810,4985104,11007,679692,Mother's age at childbirth,679462,Household size,25286352,23488335,679462,679692,2017-06-28 18:46:30 UTC,2017-06-28 18:46:30 UTC,16.864,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913811,4985104,11007,679455,Income to poverty ratio,679690,Foreign-born father,25286463,23488337,679455,679690,2017-06-28 18:46:36 UTC,2017-06-28 18:46:36 UTC,5.773,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913812,4985104,11007,679701,Parents are in cohabiting partnership,679702,School quality,25286295,23488338,679702,679701,2017-06-28 18:46:44 UTC,2017-06-28 18:46:44 UTC,7.66,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913813,4985104,11007,679464,Child's race,679456,Child's gender,25280212,23488339,679464,679456,2017-06-28 18:46:55 UTC,2017-06-28 18:46:55 UTC,11.342,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913814,4985104,11007,679457,Household income,679689,Father's non-standard work hours,25286464,23488340,679457,679689,2017-06-28 18:47:01 UTC,2017-06-28 18:47:01 UTC,6.098,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913815,4985104,11007,679464,Child's race,679697,Mother's non-standard work hours,25286344,23488343,679464,679697,2017-06-28 18:47:07 UTC,2017-06-28 18:47:07 UTC,5.64,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913817,4985104,11007,679464,Child's race,679696,Mother's multiple-job holding,25286442,23488345,679464,679696,2017-06-28 18:47:19 UTC,2017-06-28 18:47:19 UTC,12.126,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913818,4985104,11007,679700,Number of parental romantic relationships,679464,Child's race,25286299,23488347,679464,679700,2017-06-28 18:47:23 UTC,2017-06-28 18:47:23 UTC,3.103,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913819,4985104,11007,679455,Income to poverty ratio,679456,Child's gender,25280205,23488348,679456,679455,2017-06-28 18:47:25 UTC,2017-06-28 18:47:25 UTC,2.11,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913820,4985104,11007,679693,Mother's incarceration,679699,Never-married mother,25286465,23488349,679693,679699,2017-06-28 18:47:30 UTC,2017-06-28 18:47:30 UTC,4.464,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913821,4985104,11007,679457,Household income,679700,Number of parental romantic relationships,25286315,23488351,679700,679457,2017-06-28 18:47:38 UTC,2017-06-28 18:47:38 UTC,8.016,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913824,4985104,11007,679698,Mother's prenatal smoking,679700,Number of parental romantic relationships,25286445,23488352,679700,679698,2017-06-28 18:47:48 UTC,2017-06-28 18:47:48 UTC,9.687,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913826,4985104,11007,679700,Number of parental romantic relationships,679699,Never-married mother,25286292,23488355,679699,679700,2017-06-28 18:47:53 UTC,2017-06-28 18:47:53 UTC,5.439,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913828,4985104,11007,679697,Mother's non-standard work hours,679456,Child's gender,25286401,23488357,679697,679456,2017-06-28 18:47:56 UTC,2017-06-28 18:47:56 UTC,2.969,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913829,4985104,11007,679691,Foreign-born mother,679456,Child's gender,25286467,23488359,679456,679691,2017-06-28 18:47:59 UTC,2017-06-28 18:47:59 UTC,2.267,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913831,4985104,11007,679701,Parents are in cohabiting partnership,679691,Foreign-born mother,25286468,23488360,679691,679701,2017-06-28 18:48:02 UTC,2017-06-28 18:48:02 UTC,3.429,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913832,4985104,11007,679455,Income to poverty ratio,679701,Parents are in cohabiting partnership,25286302,23488362,679455,679701,2017-06-28 18:48:05 UTC,2017-06-28 18:48:05 UTC,2.681,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913836,4985104,11007,679461,Father's education,679463,Divorce or separation,25280145,23488363,679461,679463,2017-06-28 18:48:25 UTC,2017-06-28 18:48:25 UTC,19.962,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913846,4985104,11007,679696,Mother's multiple-job holding,679700,Number of parental romantic relationships,25286413,23488368,679696,679700,2017-06-28 18:49:09 UTC,2017-06-28 18:49:09 UTC,4.401,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://www.allourideas.org/ff_material_hardship/results?all=true,FALSE,NA
16913848,4985104,11007,679699,Never-married mother,679463,Divorce or separation,25286284,23488380,679699,679463,2017-06-28 18:49:12 UTC,2017-06-28 18:49:12 UTC,2.487,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://www.allourideas.org/ff_material_hardship/results?all=true,FALSE,NA
16913850,4985104,11007,679464,Child's race,679456,Child's gender,25280184,23488382,679456,679464,2017-06-28 18:49:14 UTC,2017-06-28 18:49:14 UTC,1.873,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://www.allourideas.org/ff_material_hardship/results?all=true,FALSE,NA
16913852,4985104,11007,679693,Mother's incarceration,679690,Foreign-born father,25286470,23488384,679690,679693,2017-06-28 18:49:16 UTC,2017-06-28 18:49:16 UTC,1.514,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://www.allourideas.org/ff_material_hardship/results?all=true,FALSE,NA
16913855,4985104,11007,679692,Mother's age at childbirth,679464,Child's race,25286366,23488386,679464,679692,2017-06-28 18:49:23 UTC,2017-06-28 18:49:23 UTC,6.578,"",TRUE,999f177401a7c150dbda2217aad79ff3,ff_material_hardship,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://www.allourideas.org/ff_material_hardship/results?all=true,FALSE,NA
16913922,4985138,11007,679455,Income to poverty ratio,679696,Mother's multiple-job holding,25286473,23488488,679455,679696,2017-06-28 18:58:16 UTC,2017-06-28 18:58:16 UTC,26.123,"",TRUE,c38905067a66e9b3c2d0279ff36394f7,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913924,4985138,11007,679460,Mother's education,679696,Mother's multiple-job holding,25286367,23488490,679460,679696,2017-06-28 18:58:29 UTC,2017-06-28 18:58:29 UTC,13.66,"",TRUE,c38905067a66e9b3c2d0279ff36394f7,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913927,4985138,11007,679462,Household size,679698,Mother's prenatal smoking,25286437,23488492,679462,679698,2017-06-28 18:58:48 UTC,2017-06-28 18:58:48 UTC,18.18,"",TRUE,c38905067a66e9b3c2d0279ff36394f7,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913932,4985140,11007,679455,Income to poverty ratio,679693,Mother's incarceration,25286403,23488501,679693,679455,2017-06-28 19:00:07 UTC,2017-06-28 19:00:07 UTC,32.289,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913933,4985140,11007,679460,Mother's education,679691,Foreign-born mother,25286474,23488502,679691,679460,2017-06-28 19:00:13 UTC,2017-06-28 19:00:13 UTC,5.56,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913934,4985140,11007,679690,Foreign-born father,679691,Foreign-born mother,25286475,23488503,679690,679691,2017-06-28 19:00:31 UTC,2017-06-28 19:00:31 UTC,18.221,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913935,4985140,11007,679464,Child's race,679462,Household size,25280181,23488504,679462,679464,2017-06-28 19:00:37 UTC,2017-06-28 19:00:37 UTC,6.014,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913936,4985140,11007,679693,Mother's incarceration,679456,Child's gender,25286345,23488505,679693,679456,2017-06-28 19:00:43 UTC,2017-06-28 19:00:43 UTC,5.17,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913937,4985140,11007,679460,Mother's education,679461,Father's education,25280182,23488506,679460,679461,2017-06-28 19:00:49 UTC,2017-06-28 19:00:49 UTC,6.194,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913938,4985140,11007,679460,Mother's education,679702,School quality,25286281,23488507,679460,679702,2017-06-28 19:00:55 UTC,2017-06-28 19:00:55 UTC,5.944,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913939,4985140,11007,679463,Divorce or separation,679702,School quality,25286271,23488508,679702,679463,2017-06-28 19:00:59 UTC,2017-06-28 19:00:59 UTC,3.593,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913940,4985140,11007,679457,Household income,679699,Never-married mother,25286325,23488509,679699,679457,2017-06-28 19:01:07 UTC,2017-06-28 19:01:07 UTC,7.504,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913941,4985140,11007,679697,Mother's non-standard work hours,679702,School quality,25286432,23488511,679697,679702,2017-06-28 19:01:36 UTC,2017-06-28 19:01:36 UTC,4.881,"",FALSE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913942,4985140,11007,679455,Income to poverty ratio,679699,Never-married mother,25286333,23488514,679455,679699,2017-06-28 19:01:48 UTC,2017-06-28 19:01:48 UTC,3.384,"",FALSE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913943,4985140,11007,679701,Parents are in cohabiting partnership,679691,Foreign-born mother,25286468,23488515,679691,679701,2017-06-28 19:01:56 UTC,2017-06-28 19:01:56 UTC,7.885,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913944,4985140,11007,679697,Mother's non-standard work hours,679700,Number of parental romantic relationships,25286425,23488517,679700,679697,2017-06-28 19:02:01 UTC,2017-06-28 19:02:01 UTC,4.97,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913945,4985140,11007,679697,Mother's non-standard work hours,679690,Foreign-born father,25286479,23488518,679690,679697,2017-06-28 19:02:23 UTC,2017-06-28 19:02:23 UTC,21.486,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913946,4985140,11007,679457,Household income,679461,Father's education,25280163,23488519,679457,679461,2017-06-28 19:02:26 UTC,2017-06-28 19:02:26 UTC,2.896,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913947,4985140,11007,679692,Mother's age at childbirth,679701,Parents are in cohabiting partnership,25286441,23488520,679701,679692,2017-06-28 19:02:37 UTC,2017-06-28 19:02:37 UTC,10.255,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913948,4985140,11007,679457,Household income,679698,Mother's prenatal smoking,25286439,23488521,679698,679457,2017-06-28 19:02:43 UTC,2017-06-28 19:02:43 UTC,5.833,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913949,4985140,11007,679699,Never-married mother,679456,Child's gender,25286306,23488522,679456,679699,2017-06-28 19:02:45 UTC,2017-06-28 19:02:45 UTC,2.334,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913950,4985140,11007,679699,Never-married mother,679460,Mother's education,25286316,23488523,679460,679699,2017-06-28 19:02:49 UTC,2017-06-28 19:02:49 UTC,3.56,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913951,4985140,11007,679461,Father's education,679702,School quality,25286274,23488524,679461,679702,2017-06-28 19:02:52 UTC,2017-06-28 19:02:52 UTC,2.351,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913952,4985140,11007,679697,Mother's non-standard work hours,679690,Foreign-born father,25286481,23488525,679697,679690,2017-06-28 19:02:56 UTC,2017-06-28 19:02:56 UTC,3.662,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913953,4985140,11007,679464,Child's race,679460,Mother's education,25280141,23488526,679460,679464,2017-06-28 19:02:59 UTC,2017-06-28 19:02:59 UTC,3.515,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913954,4985140,11007,679455,Income to poverty ratio,679692,Mother's age at childbirth,25286482,23488527,679455,679692,2017-06-28 19:03:04 UTC,2017-06-28 19:03:04 UTC,4.716,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913955,4985140,11007,679699,Never-married mother,679461,Father's education,25286310,23488528,679699,679461,2017-06-28 19:03:10 UTC,2017-06-28 19:03:10 UTC,5.72,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
16913956,4985140,11007,679460,Mother's education,679692,Mother's age at childbirth,25286456,23488529,679460,679692,2017-06-28 19:03:17 UTC,2017-06-28 19:03:17 UTC,5.901,"",TRUE,be4a322d5cfc1c694aa538553e678ba1,ff_material_hardship,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,DIRECT_VISIT,FALSE,NA
