Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16913654,4985072,11008,679474,Child's race,679466,Child's gender,25280224,23488151,679474,679466,2017-06-28 18:22:23 UTC,2017-06-28 18:22:23 UTC,2.332,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913655,4985072,11008,679585,Mother's multiple-job holding,679466,Child's gender,25283759,23488152,679585,679466,2017-06-28 18:22:31 UTC,2017-06-28 18:22:31 UTC,7.243,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913656,4985072,11008,679598,Father absent at time of birth,679470,Mother's education,25284131,23488153,679598,679470,2017-06-28 18:22:47 UTC,2017-06-28 18:22:47 UTC,16.44,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913657,4985072,11008,679474,Child's race,679591,Never-married mother,25283956,23488155,679474,679591,2017-06-28 18:22:50 UTC,2017-06-28 18:22:50 UTC,2.883,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913658,4985072,11008,679472,Household size,679584,School quality,25283736,23488156,679472,679584,2017-06-28 18:22:58 UTC,2017-06-28 18:22:58 UTC,7.302,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913659,4985072,11008,679587,Existing number of siblings,679592,Parents are in cohabiting partnership,25284008,23488157,679592,679587,2017-06-28 18:23:05 UTC,2017-06-28 18:23:05 UTC,7.095,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913660,4985072,11008,679602,Foreign-born father,679590,Mother's non-standard work hours,25284281,23488158,679590,679602,2017-06-28 18:23:11 UTC,2017-06-28 18:23:11 UTC,5.622,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913661,4985072,11008,679474,Child's race,679598,Father absent at time of birth,25284147,23488159,679598,679474,2017-06-28 18:23:16 UTC,2017-06-28 18:23:16 UTC,4.713,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913662,4985072,11008,679474,Child's race,679598,Father absent at time of birth,25284143,23488161,679474,679598,2017-06-28 18:23:18 UTC,2017-06-28 18:23:18 UTC,2.328,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913663,4985072,11008,679587,Existing number of siblings,679466,Child's gender,25283821,23488162,679587,679466,2017-06-28 18:23:29 UTC,2017-06-28 18:23:29 UTC,10.9,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913665,4985072,11008,679598,Father absent at time of birth,679593,Father's age at childbirth,25284115,23488163,679598,679593,2017-06-28 18:23:39 UTC,2017-06-28 18:23:39 UTC,9.917,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913667,4985072,11008,679473,Divorce or separation,679594,Mother's age at childbirth,25284076,23488165,679473,679594,2017-06-28 18:23:42 UTC,2017-06-28 18:23:42 UTC,2.174,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913668,4985072,11008,679598,Father absent at time of birth,679582,Mother's prenatal smoking,25284178,23488167,679582,679598,2017-06-28 18:23:45 UTC,2017-06-28 18:23:45 UTC,3.383,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913670,4985072,11008,679591,Never-married mother,679588,Child's birth weight,25283948,23488168,679591,679588,2017-06-28 18:23:48 UTC,2017-06-28 18:23:48 UTC,2.435,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913671,4985072,11008,679467,Household income,679589,Number of parental romantic relationships,25283873,23488170,679467,679589,2017-06-28 18:23:51 UTC,2017-06-28 18:23:51 UTC,3.036,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913673,4985072,11008,679585,Mother's multiple-job holding,679471,Father's education,25283748,23488171,679471,679585,2017-06-28 18:23:55 UTC,2017-06-28 18:23:55 UTC,4.188,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913674,4985072,11008,679587,Existing number of siblings,679466,Child's gender,25283821,23488173,679587,679466,2017-06-28 18:23:57 UTC,2017-06-28 18:23:57 UTC,1.709,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913677,4985072,11008,679587,Existing number of siblings,679588,Child's birth weight,25283825,23488174,679587,679588,2017-06-28 18:24:14 UTC,2017-06-28 18:24:14 UTC,16.89,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913678,4985072,11008,679591,Never-married mother,679588,Child's birth weight,25283948,23488177,679591,679588,2017-06-28 18:24:16 UTC,2017-06-28 18:24:16 UTC,1.539,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913680,4985072,11008,679589,Number of parental romantic relationships,679593,Father's age at childbirth,25284052,23488178,679593,679589,2017-06-28 18:24:23 UTC,2017-06-28 18:24:23 UTC,7.065,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913682,4985072,11008,679591,Never-married mother,679587,Existing number of siblings,25283947,23488180,679591,679587,2017-06-28 18:24:25 UTC,2017-06-28 18:24:25 UTC,2.088,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913684,4985072,11008,679594,Mother's age at childbirth,679600,Father's multiple-job holding,25284197,23488182,679594,679600,2017-06-28 18:24:37 UTC,2017-06-28 18:24:37 UTC,11.008,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913686,4985072,11008,679465,Income to poverty ratio,679601,Father's non-standard work hours,25284265,23488184,679465,679601,2017-06-28 18:24:39 UTC,2017-06-28 18:24:39 UTC,2.6,"",TRUE,d91ce1e0d7141f64d8a4f32b3c1197f8,ff_eviction,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913857,4985107,11008,679465,Income to poverty ratio,679585,Mother's multiple-job holding,25283758,23488342,679585,679465,2017-06-28 18:49:25 UTC,2017-06-28 18:49:25 UTC,2.409,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913858,4985107,11008,679467,Household income,679466,Child's gender,25280233,23488391,679466,679467,2017-06-28 18:49:27 UTC,2017-06-28 18:49:27 UTC,2.536,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913861,4985107,11008,679472,Household size,679601,Father's non-standard work hours,25284255,23488392,679472,679601,2017-06-28 18:49:31 UTC,2017-06-28 18:49:31 UTC,3.236,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913863,4985107,11008,679594,Mother's age at childbirth,679589,Number of parental romantic relationships,25284072,23488395,679594,679589,2017-06-28 18:49:35 UTC,2017-06-28 18:49:35 UTC,4.202,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913864,4985107,11008,679591,Never-married mother,679586,Foreign-born mother,25283935,23488397,679591,679586,2017-06-28 18:49:39 UTC,2017-06-28 18:49:39 UTC,4.021,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913865,4985107,11008,679467,Household income,679466,Child's gender,25280233,23488399,679466,679467,2017-06-28 18:49:41 UTC,2017-06-28 18:49:41 UTC,1.622,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913866,4985107,11008,679467,Household income,679598,Father absent at time of birth,25284148,23488400,679467,679598,2017-06-28 18:49:44 UTC,2017-06-28 18:49:44 UTC,2.742,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913867,4985107,11008,679586,Foreign-born mother,679593,Father's age at childbirth,25284092,23488401,679586,679593,2017-06-28 18:49:47 UTC,2017-06-28 18:49:47 UTC,3.166,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913868,4985107,11008,679470,Mother's education,679588,Child's birth weight,25283797,23488402,679588,679470,2017-06-28 18:49:50 UTC,2017-06-28 18:49:50 UTC,2.112,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913869,4985107,11008,679600,Father's multiple-job holding,679466,Child's gender,25284230,23488403,679466,679600,2017-06-28 18:49:52 UTC,2017-06-28 18:49:52 UTC,1.78,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913870,4985107,11008,679590,Mother's non-standard work hours,679582,Mother's prenatal smoking,25283900,23488404,679582,679590,2017-06-28 18:49:54 UTC,2017-06-28 18:49:54 UTC,2.174,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913871,4985107,11008,679473,Divorce or separation,679601,Father's non-standard work hours,25284244,23488405,679473,679601,2017-06-28 18:49:57 UTC,2017-06-28 18:49:57 UTC,2.384,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913872,4985107,11008,679589,Number of parental romantic relationships,679586,Foreign-born mother,25283876,23488406,679589,679586,2017-06-28 18:50:20 UTC,2017-06-28 18:50:20 UTC,23.319,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913873,4985107,11008,679598,Father absent at time of birth,679472,Household size,25284138,23488407,679472,679598,2017-06-28 18:50:23 UTC,2017-06-28 18:50:23 UTC,2.84,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913874,4985107,11008,679595,Mother's incarceration,679601,Father's non-standard work hours,25284239,23488408,679595,679601,2017-06-28 18:50:26 UTC,2017-06-28 18:50:26 UTC,2.247,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913875,4985107,11008,679465,Income to poverty ratio,679471,Father's education,25280231,23488409,679471,679465,2017-06-28 18:50:28 UTC,2017-06-28 18:50:28 UTC,2.009,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913876,4985107,11008,679585,Mother's multiple-job holding,679602,Foreign-born father,25284282,23488410,679602,679585,2017-06-28 18:50:30 UTC,2017-06-28 18:50:30 UTC,1.559,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913877,4985107,11008,679473,Divorce or separation,679602,Foreign-born father,25284283,23488411,679602,679473,2017-06-28 18:50:31 UTC,2017-06-28 18:50:31 UTC,1.557,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913878,4985107,11008,679595,Mother's incarceration,679584,School quality,25284022,23488412,679584,679595,2017-06-28 18:50:33 UTC,2017-06-28 18:50:33 UTC,1.636,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913879,4985107,11008,679590,Mother's non-standard work hours,679602,Foreign-born father,25284281,23488413,679590,679602,2017-06-28 18:50:40 UTC,2017-06-28 18:50:40 UTC,6.418,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913880,4985107,11008,679467,Household income,679470,Mother's education,25280292,23488414,679467,679470,2017-06-28 18:50:44 UTC,2017-06-28 18:50:44 UTC,3.527,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913881,4985107,11008,679594,Mother's age at childbirth,679584,School quality,25284095,23488415,679594,679584,2017-06-28 18:50:47 UTC,2017-06-28 18:50:47 UTC,2.898,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913882,4985107,11008,679595,Mother's incarceration,679598,Father absent at time of birth,25284114,23488416,679595,679598,2017-06-28 18:50:49 UTC,2017-06-28 18:50:49 UTC,1.841,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913883,4985107,11008,679587,Existing number of siblings,679590,Mother's non-standard work hours,25283890,23488418,679587,679590,2017-06-28 18:50:52 UTC,2017-06-28 18:50:52 UTC,3.155,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913884,4985107,11008,679586,Foreign-born mother,679582,Mother's prenatal smoking,25283789,23488419,679582,679586,2017-06-28 18:50:54 UTC,2017-06-28 18:50:54 UTC,2.048,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913885,4985107,11008,679591,Never-married mother,679598,Father absent at time of birth,25284192,23488420,679591,679598,2017-06-28 18:51:23 UTC,2017-06-28 18:51:23 UTC,28.831,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913886,4985107,11008,679473,Divorce or separation,679585,Mother's multiple-job holding,25283755,23488422,679585,679473,2017-06-28 18:51:26 UTC,2017-06-28 18:51:26 UTC,1.948,"",TRUE,d706e5db7d7a0d4cbece49a589c7fe6f,ff_eviction,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913889,4985119,11008,679595,Mother's incarceration,679584,School quality,25284022,23488437,679584,679595,2017-06-28 18:53:27 UTC,2017-06-28 18:53:27 UTC,5.932,"",FALSE,cbd74083878f6d26a4f803e002eb18b5,ff_eviction,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913890,4985119,11008,679467,Household income,679601,Father's non-standard work hours,25284285,23488438,679601,679467,2017-06-28 18:53:34 UTC,2017-06-28 18:53:34 UTC,6.438,"",TRUE,cbd74083878f6d26a4f803e002eb18b5,ff_eviction,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
16913891,4985119,11008,679471,Father's education,679589,Number of parental romantic relationships,25283866,23488439,679589,679471,2017-06-28 18:53:43 UTC,2017-06-28 18:53:43 UTC,8.946,"",TRUE,cbd74083878f6d26a4f803e002eb18b5,ff_eviction,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",DIRECT_VISIT,FALSE,NA
