Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11005,679603,Child's birth weight,19,19,3,50.0,TRUE,4984962,2017-06-28 16:09:48 UTC,2017-07-17 20:12:13 UTC,TRUE,23,28,NA
11005,679439,Father's age,0,0,0,50.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-06-28 16:04:06 UTC,FALSE,0,1,NA
11005,679438,Mother's age,0,0,0,50.0,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-06-28 16:04:08 UTC,FALSE,0,0,NA
11005,679705,Teacher quality,16,19,3,45.9459,TRUE,4984999,2017-06-28 17:14:17 UTC,2017-07-19 08:58:34 UTC,TRUE,27,19,NA
11005,679442,Household size,15,18,3,45.7143,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-19 08:59:08 UTC,TRUE,22,20,NA
11005,679606,Father's age at childbirth,16,22,5,42.5,TRUE,4984962,2017-06-28 16:10:31 UTC,2017-07-19 08:57:04 UTC,TRUE,19,32,NA
11005,680688,English language proficiency,4,6,3,41.6667,TRUE,4987380,2017-06-30 14:03:29 UTC,2017-07-19 08:58:53 UTC,TRUE,8,10,NA
11005,679604,Existing number of siblings,11,17,5,40.0,TRUE,4984962,2017-06-28 16:09:54 UTC,2017-07-19 08:59:18 UTC,TRUE,19,21,NA
11005,679444,Child's race,14,23,4,38.4615,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-19 08:56:46 UTC,TRUE,25,20,NA
11005,679609,Father's multiple-job holding,12,21,4,37.1429,TRUE,4984962,2017-06-28 16:10:50 UTC,2017-07-19 08:59:02 UTC,TRUE,25,22,NA
11005,679623,Number of parental romantic relationships,10,18,8,36.6667,TRUE,4984962,2017-06-28 16:14:13 UTC,2017-07-16 21:05:13 UTC,TRUE,19,22,NA
11005,679610,Father's non-standard work hours,11,22,5,34.2857,TRUE,4984962,2017-06-28 16:10:56 UTC,2017-07-19 08:58:31 UTC,TRUE,23,23,NA
11005,679620,Mother's multiple-job holding,15,30,9,34.0426,TRUE,4984962,2017-06-28 16:13:40 UTC,2017-07-19 08:58:58 UTC,TRUE,40,19,NA
11005,680869,Parent impulsivity,3,7,2,33.3333,TRUE,4988250,2017-07-03 17:33:48 UTC,2017-07-19 08:58:31 UTC,TRUE,7,5,NA
11005,679612,Foreign-born mother,10,21,6,33.3333,TRUE,4984962,2017-06-28 16:11:18 UTC,2017-07-16 21:04:29 UTC,TRUE,22,21,NA
11005,679611,Foreign-born father,7,26,4,22.8571,TRUE,4984962,2017-06-28 16:11:12 UTC,2017-07-19 08:56:50 UTC,TRUE,22,26,NA
11005,679436,Child's gender,7,33,3,19.0476,FALSE,4984536,2017-06-28 03:15:53 UTC,2017-07-19 08:59:08 UTC,TRUE,26,28,NA
11005,679624,Parents are in cohabiting partnership,5,32,7,15.3846,TRUE,4984962,2017-06-28 16:14:19 UTC,2017-07-19 08:58:50 UTC,TRUE,22,27,NA
11005,681028,Language spoken at home,1,11,2,14.2857,TRUE,4988515,2017-07-04 17:07:23 UTC,2017-07-19 08:58:46 UTC,TRUE,6,12,NA
