Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16976435,4988379,11010,679651,Father's non-standard work hours,679486,Child's gender,25285824,23560797,679651,679486,2017-07-04 05:18:39 UTC,2017-07-04 05:18:39 UTC,2.706,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976436,4988379,11010,679657,Mother's non-standard work hours,679651,Father's non-standard work hours,25285886,23560800,679651,679657,2017-07-04 05:19:05 UTC,2017-07-04 05:19:05 UTC,14.481,"",FALSE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976437,4988379,11010,679494,Child's race,679486,Child's gender,25280433,23560801,679494,679486,2017-07-04 05:19:13 UTC,2017-07-04 05:19:13 UTC,7.158,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976438,4988379,11010,679657,Mother's non-standard work hours,679492,Household size,25285458,23560802,679492,679657,2017-07-04 05:19:16 UTC,2017-07-04 05:19:16 UTC,2.913,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976439,4988379,11010,679490,Mother's education,679659,Never-married mother,25285446,23560803,679490,679659,2017-07-04 05:19:18 UTC,2017-07-04 05:19:18 UTC,1.392,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976440,4988379,11010,679487,Household income,679485,Income to poverty ratio,25280455,23560804,679487,679485,2017-07-04 05:19:19 UTC,2017-07-04 05:19:19 UTC,1.186,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
16976441,4988379,11010,679651,Father's non-standard work hours,679494,Child's race,25285804,23560805,679494,679651,2017-07-04 05:19:24 UTC,2017-07-04 05:19:24 UTC,4.456,"",TRUE,0c68e8e1120995dbf561c1497e3fa699,ff_job_training,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:54.0) Gecko/20100101 Firefox/54.0,DIRECT_VISIT,FALSE,NA
17011213,4992273,11010,679648,Father's age at childbirth,679654,Mother's age at childbirth,25285890,23601591,679648,679654,2017-07-17 01:17:38 UTC,2017-07-17 01:17:38 UTC,25.652,"",TRUE,430b4bd059ad62551319212c5556501f,ff_job_training,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",DIRECT_VISIT,FALSE,NA
17011218,4992273,11010,679651,Father's non-standard work hours,679655,Mother's incarceration,25285872,23601599,679651,679655,2017-07-17 01:17:50 UTC,2017-07-17 01:17:50 UTC,12.224,"",TRUE,430b4bd059ad62551319212c5556501f,ff_job_training,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",DIRECT_VISIT,FALSE,NA
17011221,4992273,11010,679649,Father's incarceration,679652,Foreign-born father,25285809,23601604,679649,679652,2017-07-17 01:17:56 UTC,2017-07-17 01:17:56 UTC,5.819,"",TRUE,430b4bd059ad62551319212c5556501f,ff_job_training,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",DIRECT_VISIT,FALSE,NA
17011226,4992273,11010,679651,Father's non-standard work hours,679647,Father absent at time of birth,25285683,23601607,679647,679651,2017-07-17 01:18:09 UTC,2017-07-17 01:18:09 UTC,9.324,"",TRUE,430b4bd059ad62551319212c5556501f,ff_job_training,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_2 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1",DIRECT_VISIT,FALSE,NA
17087732,4994748,11010,679645,Child's birth weight,679486,Child's gender,25285909,23681105,679486,679645,2017-07-21 20:24:05 UTC,2017-07-21 20:24:05 UTC,10.542,"",TRUE,1a16435b48aee97e0ae14ac3e2195c17,ff_job_training,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://www.facebook.com/,FALSE,NA
17087736,4994756,11010,679647,Father absent at time of birth,679486,Child's gender,25285767,23681116,679647,679486,2017-07-21 20:48:26 UTC,2017-07-21 20:48:26 UTC,35.404,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087737,4994756,11010,679649,Father's incarceration,679661,Number of parental romantic relationships,25285810,23681117,679649,679661,2017-07-21 20:48:40 UTC,2017-07-21 20:48:40 UTC,13.782,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087738,4994756,11010,679654,Mother's age at childbirth,679486,Child's gender,25285571,23681118,679486,679654,2017-07-21 20:48:45 UTC,2017-07-21 20:48:45 UTC,4.204,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087739,4994756,11010,679651,Father's non-standard work hours,679657,Mother's non-standard work hours,25285837,23681119,679657,679651,2017-07-21 20:48:53 UTC,2017-07-21 20:48:53 UTC,7.637,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087740,4994756,11010,679492,Household size,679645,Child's birth weight,25285910,23681120,679645,679492,2017-07-21 20:49:04 UTC,2017-07-21 20:49:04 UTC,10.931,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087741,4994756,11010,679659,Never-married mother,679494,Child's race,25285489,23681121,679494,679659,2017-07-21 20:49:06 UTC,2017-07-21 20:49:06 UTC,2.199,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087742,4994756,11010,679663,School quality,679647,Father absent at time of birth,25285708,23681122,679647,679663,2017-07-21 20:49:09 UTC,2017-07-21 20:49:09 UTC,2.526,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087743,4994756,11010,679485,Income to poverty ratio,679645,Child's birth weight,25285911,23681123,679485,679645,2017-07-21 20:49:12 UTC,2017-07-21 20:49:12 UTC,2.979,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087744,4994756,11010,679491,Father's education,679492,Household size,25280403,23681124,679492,679491,2017-07-21 20:49:17 UTC,2017-07-21 20:49:17 UTC,4.566,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087745,4994756,11010,679494,Child's race,679659,Never-married mother,25285529,23681125,679659,679494,2017-07-21 20:49:26 UTC,2017-07-21 20:49:26 UTC,9.006,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
17087746,4994756,11010,679485,Income to poverty ratio,679645,Child's birth weight,25285911,23681126,679485,679645,2017-07-21 20:49:28 UTC,2017-07-21 20:49:28 UTC,2.133,"",TRUE,b00806b1e5cc1162121b6a03f056a97d,ff_job_training,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36 OPR/46.0.2597.57",DIRECT_VISIT,FALSE,NA
