Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16924204,4985738,11020,679915,Father absent at time of birth,679921,Foreign-born mother,25293338,23500318,679915,679921,2017-06-29 13:51:00 UTC,2017-06-29 13:51:00 UTC,0.583,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924207,4985738,11020,679931,Child's gender,679918,Father's multiple-job holding,25293339,23500319,679918,679931,2017-06-29 13:51:01 UTC,2017-06-29 13:51:01 UTC,0.615,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924208,4985741,11020,679938,Mother's education,679925,Mother's non-standard work hours,25293333,23500311,679938,679925,2017-06-29 13:51:01 UTC,2017-06-29 13:51:01 UTC,5.329,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924209,4985738,11020,679916,Father's age at childbirth,679928,Number of parental romantic relationships,25293340,23500322,679928,679916,2017-06-29 13:51:02 UTC,2017-06-29 13:51:02 UTC,0.741,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924211,4985738,11020,679930,School quality,679920,Foreign-born father,25293342,23500324,679920,679930,2017-06-29 13:51:03 UTC,2017-06-29 13:51:03 UTC,1.475,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924212,4985738,11020,679930,School quality,679913,Child's birth weight,25293344,23500327,679930,679913,2017-06-29 13:51:05 UTC,2017-06-29 13:51:05 UTC,0.933,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924213,4985740,11020,679936,Household size,679921,Foreign-born mother,25293337,23500316,679921,679936,2017-06-29 13:51:05 UTC,2017-06-29 13:51:05 UTC,6.068,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924214,4985739,11020,679936,Household size,679918,Father's multiple-job holding,25293324,23500297,679936,679918,2017-06-29 13:51:06 UTC,2017-06-29 13:51:06 UTC,17.819,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924215,4985741,11020,679917,Father's incarceration,679915,Father absent at time of birth,25293341,23500323,679915,679917,2017-06-29 13:51:06 UTC,2017-06-29 13:51:06 UTC,5.062,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924216,4985738,11020,679930,School quality,679921,Foreign-born mother,25293345,23500328,679921,679930,2017-06-29 13:51:06 UTC,2017-06-29 13:51:06 UTC,1.149,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924217,4985740,11020,679937,Income to poverty ratio,679928,Number of parental romantic relationships,25293346,23500329,679928,679937,2017-06-29 13:51:06 UTC,2017-06-29 13:51:06 UTC,1.323,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924218,4985740,11020,679932,Child's race,679914,Existing number of siblings,25293350,23500333,679932,679914,2017-06-29 13:51:08 UTC,2017-06-29 13:51:08 UTC,0.647,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924219,4985738,11020,679924,Mother's multiple-job holding,679935,Household income,25293349,23500332,679935,679924,2017-06-29 13:51:08 UTC,2017-06-29 13:51:08 UTC,1.4,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924220,4985738,11020,679919,Father's non-standard work hours,679926,Mother's prenatal smoking,25293325,23500335,679926,679919,2017-06-29 13:51:09 UTC,2017-06-29 13:51:09 UTC,0.848,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924221,4985740,11020,679926,Mother's prenatal smoking,679930,School quality,25293351,23500334,679930,679926,2017-06-29 13:51:09 UTC,2017-06-29 13:51:09 UTC,0.618,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924222,4985738,11020,679938,Mother's education,679922,Mother's age at childbirth,25293352,23500337,679922,679938,2017-06-29 13:51:09 UTC,2017-06-29 13:51:09 UTC,0.574,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924224,4985740,11020,679928,Number of parental romantic relationships,679923,Mother's incarceration,25293353,23500338,679928,679923,2017-06-29 13:51:11 UTC,2017-06-29 13:51:11 UTC,1.479,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924225,4985741,11020,679918,Father's multiple-job holding,679916,Father's age at childbirth,25293348,23500331,679916,679918,2017-06-29 13:51:11 UTC,2017-06-29 13:51:11 UTC,4.548,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924227,4985740,11020,679913,Child's birth weight,679921,Foreign-born mother,25293355,23500341,679913,679921,2017-06-29 13:51:12 UTC,2017-06-29 13:51:12 UTC,0.63,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924228,4985743,11020,679917,Father's incarceration,679918,Father's multiple-job holding,25293330,23500308,679917,679918,2017-06-29 13:51:12 UTC,2017-06-29 13:51:12 UTC,12.167,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924229,4985740,11020,679937,Income to poverty ratio,679935,Household income,25293357,23500344,679937,679935,2017-06-29 13:51:14 UTC,2017-06-29 13:51:14 UTC,1.671,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924230,4985741,11020,679931,Child's gender,679932,Child's race,25293356,23500342,679931,679932,2017-06-29 13:51:14 UTC,2017-06-29 13:51:14 UTC,3.476,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924231,4985739,11020,679914,Existing number of siblings,679929,Parents are in cohabiting partnership,25293347,23500330,679929,679914,2017-06-29 13:51:14 UTC,2017-06-29 13:51:14 UTC,7.813,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924233,4985740,11020,679920,Foreign-born father,679918,Father's multiple-job holding,25293360,23500347,679918,679920,2017-06-29 13:51:16 UTC,2017-06-29 13:51:16 UTC,1.505,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924234,4985740,11020,679936,Household size,679914,Existing number of siblings,25293363,23500352,679914,679936,2017-06-29 13:51:17 UTC,2017-06-29 13:51:17 UTC,0.513,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924235,4985741,11020,679937,Income to poverty ratio,679913,Child's birth weight,25293361,23500348,679913,679937,2017-06-29 13:51:17 UTC,2017-06-29 13:51:17 UTC,2.214,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924237,4985740,11020,679917,Father's incarceration,679925,Mother's non-standard work hours,25293364,23500353,679917,679925,2017-06-29 13:51:18 UTC,2017-06-29 13:51:18 UTC,0.575,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924238,4985743,11020,679919,Father's non-standard work hours,679939,Teacher quality,25293358,23500345,679919,679939,2017-06-29 13:51:18 UTC,2017-06-29 13:51:18 UTC,6.037,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924239,4985741,11020,679933,Divorce or separation,679921,Foreign-born mother,25293365,23500354,679921,679933,2017-06-29 13:51:19 UTC,2017-06-29 13:51:19 UTC,2.261,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924240,4985740,11020,679933,Divorce or separation,679914,Existing number of siblings,25293366,23500356,679914,679933,2017-06-29 13:51:20 UTC,2017-06-29 13:51:20 UTC,1.616,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924241,4985739,11020,679934,Father's education,679937,Income to poverty ratio,25293362,23500349,679937,679934,2017-06-29 13:51:20 UTC,2017-06-29 13:51:20 UTC,4.682,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924242,4985740,11020,679919,Father's non-standard work hours,679917,Father's incarceration,25293369,23500359,679919,679917,2017-06-29 13:51:21 UTC,2017-06-29 13:51:21 UTC,1.352,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924244,4985741,11020,679939,Teacher quality,679916,Father's age at childbirth,25293368,23500358,679916,679939,2017-06-29 13:51:22 UTC,2017-06-29 13:51:22 UTC,3.098,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924245,4985740,11020,679927,Never-married mother,679921,Foreign-born mother,25293371,23500361,679921,679927,2017-06-29 13:51:22 UTC,2017-06-29 13:51:22 UTC,0.588,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924246,4985740,11020,679935,Household income,679914,Existing number of siblings,25293373,23500364,679914,679935,2017-06-29 13:51:23 UTC,2017-06-29 13:51:23 UTC,0.562,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924247,4985740,11020,679917,Father's incarceration,679926,Mother's prenatal smoking,25293374,23500365,679917,679926,2017-06-29 13:51:25 UTC,2017-06-29 13:51:25 UTC,0.756,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924249,4985741,11020,679937,Income to poverty ratio,679928,Number of parental romantic relationships,25293372,23500363,679937,679928,2017-06-29 13:51:25 UTC,2017-06-29 13:51:25 UTC,2.437,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924250,4985740,11020,679922,Mother's age at childbirth,679924,Mother's multiple-job holding,25293375,23500367,679924,679922,2017-06-29 13:51:26 UTC,2017-06-29 13:51:26 UTC,0.618,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924251,4985741,11020,679938,Mother's education,679921,Foreign-born mother,25293320,23500369,679921,679938,2017-06-29 13:51:27 UTC,2017-06-29 13:51:27 UTC,1.736,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924252,4985740,11020,679916,Father's age at childbirth,679939,Teacher quality,25293368,23500370,679916,679939,2017-06-29 13:51:27 UTC,2017-06-29 13:51:27 UTC,0.769,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924254,4985743,11020,679920,Foreign-born father,679939,Teacher quality,25293367,23500357,679920,679939,2017-06-29 13:51:28 UTC,2017-06-29 13:51:28 UTC,9.279,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924255,4985740,11020,679928,Number of parental romantic relationships,679923,Mother's incarceration,25293377,23500373,679923,679928,2017-06-29 13:51:28 UTC,2017-06-29 13:51:28 UTC,0.59,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924256,4985740,11020,679924,Mother's multiple-job holding,679913,Child's birth weight,25293379,23500375,679924,679913,2017-06-29 13:51:29 UTC,2017-06-29 13:51:29 UTC,0.682,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924259,4985743,11020,679925,Mother's non-standard work hours,679922,Mother's age at childbirth,25293378,23500374,679922,679925,2017-06-29 13:51:31 UTC,2017-06-29 13:51:31 UTC,3.144,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
16924260,4985739,11020,679930,School quality,679937,Income to poverty ratio,25293370,23500360,679930,679937,2017-06-29 13:51:32 UTC,2017-06-29 13:51:32 UTC,10.985,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_gpa_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_2hh1sxOjB2p2tcV,TRUE,NA
