Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11021,680328,Mother's age when child was born.,0,0,0,50.0,TRUE,4986175,2017-06-29 15:27:17 UTC,2017-06-29 15:27:17 UTC,FALSE,0,0,NA
11021,680327,ou9llkl,0,0,0,50.0,TRUE,4986176,2017-06-29 15:26:52 UTC,2017-06-29 15:26:52 UTC,FALSE,0,0,NA
11021,680326,EVICTION,0,0,0,50.0,TRUE,4986168,2017-06-29 15:26:42 UTC,2017-06-29 15:26:42 UTC,FALSE,0,0,NA
11021,680325,hj,0,0,0,50.0,TRUE,4986176,2017-06-29 15:26:39 UTC,2017-06-29 15:26:39 UTC,FALSE,0,0,NA
11021,680324,MOTHER,0,0,0,50.0,TRUE,4986168,2017-06-29 15:25:08 UTC,2017-06-29 15:25:08 UTC,FALSE,0,0,NA
11021,680323,Morals the child is taught before 5 years of age.,0,0,0,50.0,TRUE,4986162,2017-06-29 15:24:59 UTC,2017-06-29 15:24:59 UTC,FALSE,0,0,NA
11021,680322,Parents level of education,0,0,0,50.0,TRUE,4986143,2017-06-29 15:24:46 UTC,2017-06-29 15:24:46 UTC,FALSE,0,0,NA
11021,680321,child's gender,0,0,0,50.0,TRUE,4986122,2017-06-29 15:23:39 UTC,2017-06-29 15:23:39 UTC,FALSE,0,0,NA
11021,680320,Lack of father presence,0,0,0,50.0,TRUE,4986130,2017-06-29 15:22:45 UTC,2017-06-29 15:22:45 UTC,FALSE,0,0,NA
11021,679962,Household size,146,154,5,48.6755,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:51:16 UTC,TRUE,158,168,NA
11021,679952,Mother's prenatal smoking,141,155,4,47.651,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:47 UTC,TRUE,140,181,NA
11021,679953,Never-married mother,139,155,6,47.2973,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:51 UTC,TRUE,162,149,NA
11021,679960,Father's education,134,151,8,47.0383,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:51:02 UTC,TRUE,148,164,NA
11021,679956,School quality,118,135,4,46.6667,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:41 UTC,TRUE,140,132,NA
11021,679940,Existing number of siblings,121,139,3,46.5649,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:43 UTC,TRUE,129,154,NA
11021,679944,Father's multiple-job holding,134,163,7,45.1505,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:51:05 UTC,TRUE,162,158,NA
11021,680379,Child's exposure to someone smoking,17,23,0,42.8571,TRUE,4986112,2017-06-29 15:38:44 UTC,2017-06-29 15:50:06 UTC,TRUE,20,20,NA
11021,679942,Father's age at childbirth,108,148,8,42.2481,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:53 UTC,TRUE,131,151,NA
11021,679964,Mother's education,117,178,7,39.7306,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:12 UTC,TRUE,150,166,NA
11021,679955,Parents are in cohabiting partnership,104,192,8,35.2349,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:49 UTC,TRUE,172,151,NA
11021,679947,Foreign-born mother,90,194,3,31.8182,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:51:14 UTC,TRUE,158,139,NA
11021,679958,Child's race,87,206,10,29.8305,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:55 UTC,TRUE,157,153,NA
11021,679946,Foreign-born father,74,193,7,27.881,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:51:00 UTC,TRUE,138,154,NA
11021,680389,Grandparents are present in household,3,10,0,26.6667,TRUE,4986112,2017-06-29 15:45:34 UTC,2017-06-29 15:51:00 UTC,TRUE,5,8,NA
11021,679957,Child's gender,49,249,8,16.6667,FALSE,4985342,2017-06-29 01:17:10 UTC,2017-06-29 15:50:02 UTC,TRUE,151,169,NA
11021,680392,Child's physical disability,0,5,0,14.2857,TRUE,4986112,2017-06-29 15:48:03 UTC,2017-06-29 15:51:02 UTC,TRUE,4,2,NA
11021,680391,Child's learning disability,0,10,0,8.33333,TRUE,4986112,2017-06-29 15:47:55 UTC,2017-06-29 15:51:03 UTC,TRUE,7,4,NA
