Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11024,680478,Career goals,0,0,0,50.0,TRUE,4986547,2017-06-29 17:34:43 UTC,2017-06-29 17:34:43 UTC,FALSE,0,0,NA
11024,680477,MANNERS,0,0,0,50.0,TRUE,4986544,2017-06-29 17:33:16 UTC,2017-06-29 17:33:16 UTC,FALSE,0,0,NA
11024,680037,School quality,132,140,29,48.5401,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:07 UTC,TRUE,165,162,NA
11024,680043,Household size,147,172,19,46.1059,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:09:46 UTC,TRUE,177,176,NA
11024,680027,Foreign-born father,141,167,24,45.8064,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:07 UTC,TRUE,192,162,NA
11024,680033,Mother's prenatal smoking,111,138,24,44.6215,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:11 UTC,TRUE,145,150,NA
11024,680036,Parents are in cohabiting partnership,121,164,19,42.5087,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:16 UTC,TRUE,159,161,NA
11024,680035,Number of parental romantic relationships,102,139,21,42.3868,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:04 UTC,TRUE,139,142,NA
11024,680028,Foreign-born mother,113,165,27,40.7143,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:12:56 UTC,TRUE,149,169,NA
11024,680495,Father's chronic illness,1,2,0,40.0,TRUE,4986589,2017-06-29 17:44:15 UTC,2017-06-29 17:44:51 UTC,FALSE,2,1,NA
11024,680029,Mother's age at childbirth,120,182,24,39.8026,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:09:23 UTC,TRUE,173,170,NA
11024,680021,Existing number of siblings,98,163,16,37.6426,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:17 UTC,TRUE,160,143,NA
11024,680517,Child's health,26,46,4,36.4865,TRUE,4986589,2017-06-29 17:58:32 UTC,2017-06-29 18:11:34 UTC,TRUE,27,49,NA
11024,680034,Never-married mother,106,197,23,35.082,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:09:55 UTC,TRUE,173,171,NA
11024,680023,Father's age at childbirth,97,188,26,34.1463,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:20 UTC,TRUE,179,155,NA
11024,680038,Child's gender,69,207,38,25.1799,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:09:46 UTC,TRUE,161,168,NA
11024,680039,Child's race,66,201,23,24.9071,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:15 UTC,TRUE,153,154,NA
11024,680020,Child's birth weight,61,207,30,22.963,FALSE,4985342,2017-06-29 01:26:34 UTC,2017-06-29 18:13:12 UTC,TRUE,177,142,NA
