Wikisurvey ID,Idea ID,Idea Text,Wins,Losses,Times involved in Cant Decide,Score,User Submitted,Session ID,Created at,Last Activity,Active,Appearances on Left,Appearances on Right,Info
11022,680313,Child makes friends easily,14,12,0,53.5714,TRUE,4985952,2017-06-29 15:06:57 UTC,2017-06-29 15:22:47 UTC,TRUE,14,13,NA
11022,679970,Father's multiple-job holding,159,140,10,53.1561,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:49 UTC,TRUE,167,161,NA
11022,680311,Early childhood health,36,33,1,52.1127,TRUE,4985952,2017-06-29 15:05:10 UTC,2017-06-29 15:22:47 UTC,TRUE,35,37,NA
11022,679967,Father absent at time of birth,144,140,5,50.6993,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:37 UTC,TRUE,163,147,NA
11022,679988,Household size,141,140,7,50.1767,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:53 UTC,TRUE,159,145,NA
11022,680318,child's job,0,0,0,50.0,TRUE,4986087,2017-06-29 15:09:15 UTC,2017-06-29 15:09:15 UTC,FALSE,0,0,NA
11022,680317,number of pets,0,0,0,50.0,TRUE,4986087,2017-06-29 15:09:05 UTC,2017-06-29 15:09:05 UTC,FALSE,0,0,NA
11022,680316,trans or gay kid,0,0,0,50.0,TRUE,4986087,2017-06-29 15:08:56 UTC,2017-06-29 15:08:56 UTC,FALSE,0,0,NA
11022,680315,Parental Guidence,0,0,0,50.0,TRUE,4986100,2017-06-29 15:08:07 UTC,2017-06-29 15:08:07 UTC,FALSE,0,0,NA
11022,680310,Number of team sports child has played,0,0,0,50.0,TRUE,4986070,2017-06-29 15:04:20 UTC,2017-06-29 15:04:20 UTC,FALSE,0,0,NA
11022,680308,Parents are supportive but also discipline when needed,0,0,0,50.0,TRUE,4986066,2017-06-29 15:04:06 UTC,2017-06-29 15:04:06 UTC,FALSE,0,0,NA
11022,680307,Number of friends,0,0,0,50.0,TRUE,4986070,2017-06-29 15:03:43 UTC,2017-06-29 15:03:43 UTC,FALSE,0,0,NA
11022,680306,in-born trait,0,0,0,50.0,TRUE,4986060,2017-06-29 15:03:33 UTC,2017-06-29 15:03:33 UTC,FALSE,0,0,NA
11022,680305,Father's attitude about work.,0,0,0,50.0,TRUE,4986052,2017-06-29 15:02:50 UTC,2017-06-29 15:02:50 UTC,FALSE,0,0,NA
11022,680304,Birth defects,0,0,0,50.0,TRUE,4986048,2017-06-29 15:02:11 UTC,2017-06-29 15:02:11 UTC,FALSE,0,0,NA
11022,680303,Socioeconomic status of neighborhood,0,0,0,50.0,TRUE,4986045,2017-06-29 15:02:05 UTC,2017-06-29 15:02:05 UTC,FALSE,0,0,NA
11022,680302,Health issues,0,0,0,50.0,TRUE,4986048,2017-06-29 15:02:05 UTC,2017-06-29 15:02:05 UTC,FALSE,0,0,NA
11022,680301,Car accident,0,0,0,50.0,TRUE,4986048,2017-06-29 15:01:56 UTC,2017-06-29 15:01:56 UTC,FALSE,0,0,NA
11022,680300,stability provides the child with a stable home,0,0,0,50.0,TRUE,4986055,2017-06-29 15:01:44 UTC,2017-06-29 15:01:44 UTC,FALSE,0,0,NA
11022,680299,Parents Personalities,0,0,0,50.0,TRUE,4986047,2017-06-29 15:01:21 UTC,2017-06-29 15:01:21 UTC,FALSE,0,0,NA
11022,680298,Neighborhood growing up,0,0,0,50.0,TRUE,4986036,2017-06-29 14:59:14 UTC,2017-06-29 14:59:14 UTC,FALSE,0,0,NA
11022,680297,Mother's incarceration,0,0,0,50.0,TRUE,4986017,2017-06-29 14:53:08 UTC,2017-06-29 14:53:08 UTC,FALSE,0,0,NA
11022,680295,Their independence,0,0,0,50.0,TRUE,4986023,2017-06-29 14:51:39 UTC,2017-06-29 14:51:39 UTC,FALSE,0,0,NA
11022,680294,Mother's incarceration,0,0,0,50.0,TRUE,4986017,2017-06-29 14:48:15 UTC,2017-06-29 14:48:15 UTC,FALSE,0,0,NA
11022,680291,Mother's mental health status,0,0,0,50.0,TRUE,4986000,2017-06-29 14:45:09 UTC,2017-06-29 14:45:09 UTC,FALSE,0,0,NA
11022,680290,The environment the child is brought up.,0,0,0,50.0,TRUE,4985989,2017-06-29 14:45:04 UTC,2017-06-29 14:45:04 UTC,FALSE,0,0,NA
11022,680289,A family education that promotes passion and involvement in personal and collective endeavors.,0,0,0,50.0,TRUE,4985974,2017-06-29 14:43:22 UTC,2017-06-29 14:43:22 UTC,FALSE,0,0,NA
11022,680288,number of obstacles child overcomes,0,0,0,50.0,TRUE,4985988,2017-06-29 14:43:14 UTC,2017-06-29 14:43:14 UTC,FALSE,0,0,NA
11022,680287,natural or biological factors,0,0,0,50.0,TRUE,4985968,2017-06-29 14:43:04 UTC,2017-06-29 14:43:04 UTC,FALSE,0,0,NA
11022,680286,Facing obstacles during early years that they have to get through.,0,0,0,50.0,TRUE,4985965,2017-06-29 14:43:01 UTC,2017-06-29 14:43:01 UTC,FALSE,0,0,NA
11022,680285,If they have chores,0,0,0,50.0,TRUE,4985966,2017-06-29 14:42:39 UTC,2017-06-29 14:42:39 UTC,FALSE,0,0,NA
11022,680284,Obstacles in childhood,0,0,0,50.0,TRUE,4985967,2017-06-29 14:42:37 UTC,2017-06-29 14:42:37 UTC,FALSE,0,0,NA
11022,680283,older siblings,0,0,0,50.0,TRUE,4985968,2017-06-29 14:42:35 UTC,2017-06-29 14:42:35 UTC,FALSE,0,0,NA
11022,680282,whether they have a helicopter parent,0,0,0,50.0,TRUE,4985966,2017-06-29 14:42:17 UTC,2017-06-29 14:42:17 UTC,FALSE,0,0,NA
11022,680281,tough parenting,0,0,0,50.0,TRUE,4985968,2017-06-29 14:42:06 UTC,2017-06-29 14:42:06 UTC,FALSE,0,0,NA
11022,680280,Whether they have to do things for themselves,0,0,0,50.0,TRUE,4985966,2017-06-29 14:42:00 UTC,2017-06-29 14:42:00 UTC,FALSE,0,0,NA
11022,679979,Never-married mother,140,150,13,48.2877,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:41 UTC,TRUE,156,160,NA
11022,679971,Father's non-standard work hours,146,164,14,47.1154,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:42 UTC,TRUE,173,167,NA
11022,679981,Parents are in cohabiting partnership,137,154,12,47.099,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:20:53 UTC,TRUE,155,165,NA
11022,679991,Teacher quality,127,148,10,46.2094,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:04 UTC,TRUE,142,155,NA
11022,679990,Mother's education,126,160,10,44.0972,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:20:49 UTC,TRUE,141,174,NA
11022,679974,Mother's age at childbirth,130,171,11,43.2343,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:15 UTC,TRUE,143,177,NA
11022,679984,Child's race,122,166,12,42.4138,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:04 UTC,TRUE,163,145,NA
11022,679973,Foreign-born mother,125,176,13,41.5842,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:19:33 UTC,TRUE,159,176,NA
11022,679980,Number of parental romantic relationships,116,167,13,41.0526,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:08 UTC,TRUE,158,154,NA
11022,679986,Father's education,109,157,9,41.0448,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:59 UTC,TRUE,140,151,NA
11022,679983,Child's gender,112,174,14,39.2361,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:23:03 UTC,TRUE,148,158,NA
11022,679968,Father's age at childbirth,107,175,13,38.0282,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:08 UTC,TRUE,138,167,NA
11022,680314,Families on block known well,9,17,0,35.7143,TRUE,4985952,2017-06-29 15:07:53 UTC,2017-06-29 15:23:03 UTC,TRUE,15,12,NA
11022,679972,Foreign-born father,104,193,21,35.1171,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:44 UTC,TRUE,174,162,NA
11022,679978,Mother's prenatal smoking,95,182,12,34.4086,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:21:42 UTC,TRUE,155,146,NA
11022,679965,Child's birth weight,91,205,16,30.8725,FALSE,4985342,2017-06-29 01:21:11 UTC,2017-06-29 15:22:30 UTC,TRUE,169,156,NA
11022,680319,Number of child's emergency room visits,1,4,0,28.5714,TRUE,4985952,2017-06-29 15:09:58 UTC,2017-06-29 15:20:31 UTC,TRUE,3,4,NA
