Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16935581,4986120,11021,679962,Household size,679947,Foreign-born mother,25293887,23512809,679947,679962,2017-06-29 15:21:59 UTC,2017-06-29 15:21:59 UTC,3.226,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935582,4986117,11021,679944,Father's multiple-job holding,679951,Mother's non-standard work hours,25293868,23512757,679951,679944,2017-06-29 15:22:00 UTC,2017-06-29 15:22:00 UTC,107.467,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935583,4986122,11021,679944,Father's multiple-job holding,679946,Foreign-born father,25293888,23512810,679946,679944,2017-06-29 15:22:00 UTC,2017-06-29 15:22:00 UTC,3.759,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935584,4986122,11021,679953,Never-married mother,679961,Household income,25293892,23512815,679953,679961,2017-06-29 15:22:02 UTC,2017-06-29 15:22:02 UTC,1.107,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935587,4986119,11021,679962,Household size,679955,Parents are in cohabiting partnership,25293881,23512797,679955,679962,2017-06-29 15:22:06 UTC,2017-06-29 15:22:06 UTC,21.794,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935588,4986122,11021,679957,Child's gender,679946,Foreign-born father,25293893,23512816,679946,679957,2017-06-29 15:22:06 UTC,2017-06-29 15:22:06 UTC,3.335,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935589,4986120,11021,679945,Father's non-standard work hours,679953,Never-married mother,25293890,23512813,679953,679945,2017-06-29 15:22:08 UTC,2017-06-29 15:22:08 UTC,8.152,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935591,4986122,11021,679941,Father absent at time of birth,679957,Child's gender,25293896,23512821,679941,679957,2017-06-29 15:22:09 UTC,2017-06-29 15:22:09 UTC,2.639,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935592,4986122,11021,679951,Mother's non-standard work hours,679942,Father's age at childbirth,25293899,23512825,679951,679942,2017-06-29 15:22:13 UTC,2017-06-29 15:22:13 UTC,3.535,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935593,4986120,11021,679949,Mother's incarceration,679953,Never-married mother,25293898,23512823,679949,679953,2017-06-29 15:22:13 UTC,2017-06-29 15:22:13 UTC,5.52,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935594,4986128,11021,679951,Mother's non-standard work hours,679963,Income to poverty ratio,25293889,23512811,679963,679951,2017-06-29 15:22:16 UTC,2017-06-29 15:22:16 UTC,18.904,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935595,4986122,11021,679948,Mother's age at childbirth,679954,Number of parental romantic relationships,25293900,23512826,679954,679948,2017-06-29 15:22:18 UTC,2017-06-29 15:22:18 UTC,4.191,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935596,4986119,11021,679954,Number of parental romantic relationships,679952,Mother's prenatal smoking,25293897,23512822,679952,679954,2017-06-29 15:22:18 UTC,2017-06-29 15:22:18 UTC,11.938,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935598,4986128,11021,679941,Father absent at time of birth,679962,Household size,25293903,23512829,679962,679941,2017-06-29 15:22:22 UTC,2017-06-29 15:22:22 UTC,5.25,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935599,4986122,11021,679953,Never-married mother,679963,Income to poverty ratio,25293904,23512830,679953,679963,2017-06-29 15:22:22 UTC,2017-06-29 15:22:22 UTC,3.564,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935601,4986117,11021,679956,School quality,679941,Father absent at time of birth,25293891,23512814,679941,679956,2017-06-29 15:22:22 UTC,2017-06-29 15:22:22 UTC,22.355,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935602,4986122,11021,679954,Number of parental romantic relationships,679953,Never-married mother,25293908,23512835,679953,679954,2017-06-29 15:22:24 UTC,2017-06-29 15:22:24 UTC,1.642,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935603,4986128,11021,679943,Father's incarceration,679947,Foreign-born mother,25293907,23512834,679943,679947,2017-06-29 15:22:25 UTC,2017-06-29 15:22:25 UTC,2.984,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935604,4986125,11021,679952,Mother's prenatal smoking,679958,Child's race,25293883,23512800,679958,679952,2017-06-29 15:22:25 UTC,2017-06-29 15:22:25 UTC,40.337,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935605,4986119,11021,679948,Mother's age at childbirth,679957,Child's gender,25293905,23512831,679957,679948,2017-06-29 15:22:26 UTC,2017-06-29 15:22:26 UTC,7.355,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935606,4986132,11021,679956,School quality,679957,Child's gender,25293906,23512832,679956,679957,2017-06-29 15:22:27 UTC,2017-06-29 15:22:27 UTC,7.346,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935608,4986117,11021,679949,Mother's incarceration,679941,Father absent at time of birth,25293909,23512837,679949,679941,2017-06-29 15:22:28 UTC,2017-06-29 15:22:28 UTC,5.182,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935609,4986122,11021,679964,Mother's education,679941,Father absent at time of birth,25293911,23512839,679941,679964,2017-06-29 15:22:29 UTC,2017-06-29 15:22:29 UTC,4.088,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935610,4986125,11021,679963,Income to poverty ratio,679959,Divorce or separation,25293912,23512842,679959,679963,2017-06-29 15:22:30 UTC,2017-06-29 15:22:30 UTC,4.048,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935611,4986132,11021,679955,Parents are in cohabiting partnership,679960,Father's education,25293915,23512845,679960,679955,2017-06-29 15:22:30 UTC,2017-06-29 15:22:30 UTC,2.459,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935613,4986122,11021,679950,Mother's multiple-job holding,679961,Household income,25293917,23512848,679950,679961,2017-06-29 15:22:30 UTC,2017-06-29 15:22:30 UTC,1.344,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935614,4986132,11021,679945,Father's non-standard work hours,679961,Household income,25293919,23512850,679961,679945,2017-06-29 15:22:31 UTC,2017-06-29 15:22:31 UTC,1.233,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935615,4986122,11021,679950,Mother's multiple-job holding,679952,Mother's prenatal smoking,25293920,23512852,679952,679950,2017-06-29 15:22:32 UTC,2017-06-29 15:22:32 UTC,1.037,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935616,4986132,11021,679940,Existing number of siblings,679947,Foreign-born mother,25293921,23512853,679940,679947,2017-06-29 15:22:33 UTC,2017-06-29 15:22:33 UTC,1.529,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935617,4986122,11021,679963,Income to poverty ratio,679949,Mother's incarceration,25293922,23512854,679963,679949,2017-06-29 15:22:33 UTC,2017-06-29 15:22:33 UTC,0.531,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935618,4986128,11021,679949,Mother's incarceration,679942,Father's age at childbirth,25293876,23512840,679942,679949,2017-06-29 15:22:34 UTC,2017-06-29 15:22:34 UTC,8.727,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935619,4986125,11021,679954,Number of parental romantic relationships,679950,Mother's multiple-job holding,25293918,23512849,679950,679954,2017-06-29 15:22:34 UTC,2017-06-29 15:22:34 UTC,4.233,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935620,4986132,11021,679944,Father's multiple-job holding,679945,Father's non-standard work hours,25293923,23512855,679945,679944,2017-06-29 15:22:35 UTC,2017-06-29 15:22:35 UTC,1.725,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935621,4986117,11021,679950,Mother's multiple-job holding,679958,Child's race,25293916,23512847,679950,679958,2017-06-29 15:22:35 UTC,2017-06-29 15:22:35 UTC,6.816,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935622,4986132,11021,679947,Foreign-born mother,679951,Mother's non-standard work hours,25293927,23512860,679951,679947,2017-06-29 15:22:36 UTC,2017-06-29 15:22:36 UTC,1.743,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935624,4986128,11021,679951,Mother's non-standard work hours,679955,Parents are in cohabiting partnership,25293870,23512858,679955,679951,2017-06-29 15:22:37 UTC,2017-06-29 15:22:37 UTC,3.128,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935625,4986134,11021,679961,Household income,679940,Existing number of siblings,25293902,23512841,679961,679940,2017-06-29 15:22:37 UTC,2017-06-29 15:22:37 UTC,11.543,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935626,4986132,11021,679950,Mother's multiple-job holding,679947,Foreign-born mother,25293879,23512863,679950,679947,2017-06-29 15:22:38 UTC,2017-06-29 15:22:38 UTC,1.403,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935627,4986122,11021,679942,Father's age at childbirth,679960,Father's education,25293925,23512857,679960,679942,2017-06-29 15:22:38 UTC,2017-06-29 15:22:38 UTC,4.615,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935628,4986117,11021,679949,Mother's incarceration,679951,Mother's non-standard work hours,25293928,23512861,679949,679951,2017-06-29 15:22:39 UTC,2017-06-29 15:22:39 UTC,4.178,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935629,4986122,11021,679961,Household income,679959,Divorce or separation,25293933,23512868,679959,679961,2017-06-29 15:22:40 UTC,2017-06-29 15:22:40 UTC,0.558,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935630,4986132,11021,679961,Household income,679947,Foreign-born mother,25293932,23512867,679961,679947,2017-06-29 15:22:40 UTC,2017-06-29 15:22:40 UTC,1.677,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
16935631,4986125,11021,679964,Mother's education,679944,Father's multiple-job holding,25293926,23512859,679964,679944,2017-06-29 15:22:40 UTC,2017-06-29 15:22:40 UTC,6.311,"",TRUE,f65d5ba581a7cb861083be563619aa18,ff_eviction_mturk,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",https://princetonsurvey.az1.qualtrics.com/jfe/form/SV_3ar1EaNzWpP8pyB,TRUE,NA
